run,graph,num_nodes,algorithm,runtime,total_run_runtime,median_stretch,success_rate,avg_depth,errors
19,Surfnet.graphml,50,Super Trees,62.2792,272.7679,0.0,0.83,14.0,1
19,Surfnet.graphml,50,Beacon Nodes,63.7562,298.431,0.0,0.93,17.0,1
19,Surfnet.graphml,50,Global Controller,72.5612,294.1315,0.0,0.84,17.0,1
19,Surfnet.graphml,50,Simple Decomposition,69.0227,339.4947,0.0,0.96,17.0,1
19,SwitchL3.graphml,30,PrioList,69.9687,274.0132,0.0,0.96,9.0,2
19,SwitchL3.graphml,30,Super Trees,68.29,213.034,0.0,0.93,11.0,1
19,SwitchL3.graphml,30,Beacon Nodes,65.5804,280.707,0.0,0.97,9.0,2
19,SwitchL3.graphml,30,Global Controller,69.4287,280.7497,0.0,0.99,9.0,2
19,SwitchL3.graphml,30,Simple Decomposition,105.442,304.2405,0.0,1.0,9.0,2
19,TataNld.graphml,143,PrioList,554.5282,1123.6656,1.0,0.87,47.0,1
19,TataNld.graphml,143,Super Trees,534.2585,1046.7242,2.0,0.86,37.0,1
19,TataNld.graphml,143,Beacon Nodes,595.1346,1159.451,1.0,0.88,47.0,1
19,TataNld.graphml,143,Global Controller,539.1841,1085.7764,1.0,0.75,47.0,1
19,TataNld.graphml,143,Simple Decomposition,516.7576,1071.6322,1.0,0.82,47.0,1
19,Telecomserbia.graphml,6,PrioList,1.763,93.7604,0.0,0.93,3.0,0
19,Telecomserbia.graphml,6,Super Trees,2.1477,77.9085,0.0,0.96,3.0,0
19,Telecomserbia.graphml,6,Beacon Nodes,2.8666,87.4725,0.0,0.95,3.0,0
19,Telecomserbia.graphml,6,Global Controller,3.2532,86.0961,0.0,0.94,3.0,0
19,Telecomserbia.graphml,6,Simple Decomposition,2.1967,82.0622,0.0,0.95,3.0,0
19,Ulaknet.graphml,76,PrioList,7.1237,229.1744,0.0,0.75,3.0,0
19,Ulaknet.graphml,76,Super Trees,11.1631,346.2062,0.0,0.8,4.0,0
19,Ulaknet.graphml,76,Beacon Nodes,6.2309,224.4618,0.0,0.79,3.0,0
19,Ulaknet.graphml,76,Global Controller,14.8548,240.0823,0.0,0.78,3.0,0
19,Ulaknet.graphml,76,Simple Decomposition,5.4383,221.8973,0.0,0.77,3.0,0
19,UniC.graphml,15,PrioList,4.1334,98.627,0.0,0.74,5.5,0
19,UniC.graphml,15,Super Trees,5.1041,117.513,0.0,0.74,6.5,0
19,UniC.graphml,15,Beacon Nodes,4.0813,151.3952,0.0,0.78,5.5,0
19,UniC.graphml,15,Global Controller,5.1413,83.9428,0.0,0.69,5.5,0
19,UniC.graphml,15,Simple Decomposition,4.718,94.7663,0.0,0.75,5.5,0
19,Uran.graphml,19,PrioList,3.6935,89.8524,0.0,0.76,6.0,0
19,Uran.graphml,19,Super Trees,4.0306,99.8017,0.0,0.74,6.0,0
19,Uran.graphml,19,Beacon Nodes,4.6771,97.4897,0.0,0.75,6.0,0
19,Uran.graphml,19,Global Controller,4.2177,92.4658,0.0,0.7,6.0,0
19,Uran.graphml,19,Simple Decomposition,3.755,88.319,0.0,0.8,6.0,0
19,Uunet.graphml,42,PrioList,122.1458,376.9413,0.0,0.99,13.0,2
19,Uunet.graphml,42,Super Trees,120.6843,416.3105,0.0,0.99,12.0,2
19,Uunet.graphml,42,Beacon Nodes,132.5944,395.2929,0.0,0.99,13.0,2
19,Uunet.graphml,42,Global Controller,126.9247,392.2525,0.0,0.96,13.0,2
19,Uunet.graphml,42,Simple Decomposition,124.8329,381.9918,0.0,0.99,13.0,2
19,Vinaren.graphml,21,PrioList,10.1173,174.6553,0.0,0.88,3.0,0
19,Vinaren.graphml,21,Super Trees,10.6229,34.3932,0.0,0.14,2.0,0
19,Vinaren.graphml,21,Beacon Nodes,9.7388,129.1428,0.0,0.86,3.0,0
19,Vinaren.graphml,21,Global Controller,12.1963,142.1119,0.0,0.73,3.0,0
19,Vinaren.graphml,21,Simple Decomposition,8.8871,130.6721,0.0,0.87,3.0,0
19,VisionNet.graphml,22,PrioList,3.9511,111.7099,0.0,0.63,10.0,0
19,VisionNet.graphml,22,Super Trees,5.9318,108.0158,0.0,0.6,10.0,0
19,VisionNet.graphml,22,Beacon Nodes,4.8899,103.9176,0.0,0.53,10.0,0
19,VisionNet.graphml,22,Global Controller,4.6383,95.9113,0.0,0.54,10.0,0
19,VisionNet.graphml,22,Simple Decomposition,3.8494,101.8295,0.0,0.57,10.0,0
19,VtlWavenet2008.graphml,87,PrioList,11.7489,246.8199,0.0,0.31,34.0,0
19,VtlWavenet2008.graphml,87,Super Trees,15.4469,200.387,0.0,0.27,34.0,0
19,VtlWavenet2008.graphml,87,Beacon Nodes,10.6054,206.6721,0.0,0.29,34.0,0
19,VtlWavenet2008.graphml,87,Global Controller,22.2605,224.7164,0.0,0.29,34.0,0
19,VtlWavenet2008.graphml,87,Simple Decomposition,10.5157,195.5606,0.0,0.26,34.0,0
19,VtlWavenet2011.graphml,91,PrioList,97.9292,301.6164,0.0,0.27,46.0,1
19,VtlWavenet2011.graphml,91,Super Trees,99.0682,192.5428,0.0,0.08,35.0,0
19,VtlWavenet2011.graphml,91,Beacon Nodes,170.2048,386.6138,0.0,0.31,46.0,1
19,VtlWavenet2011.graphml,91,Global Controller,106.8754,315.4863,0.0,0.25,46.0,1
19,VtlWavenet2011.graphml,91,Simple Decomposition,93.8998,324.5753,0.0,0.38,46.0,1
19,WideJpn.graphml,19,PrioList,2.2359,98.9793,0.0,0.59,5.0,0
19,WideJpn.graphml,19,Super Trees,3.2294,118.2149,0.0,0.61,6.0,0
19,WideJpn.graphml,19,Beacon Nodes,2.2801,147.1612,0.0,0.67,5.0,0
19,WideJpn.graphml,19,Global Controller,2.4701,83.8111,0.0,0.62,5.0,0
19,WideJpn.graphml,19,Simple Decomposition,1.9185,105.6804,0.0,0.73,5.0,0
19,Xeex.graphml,24,PrioList,35.4345,184.9563,0.0,0.98,7.0,2
19,Xeex.graphml,24,Super Trees,33.9513,175.0387,0.0,0.97,8.0,1
19,Xeex.graphml,24,Beacon Nodes,34.6465,188.4443,0.0,0.89,7.0,2
19,Xeex.graphml,24,Global Controller,32.746,191.1693,0.0,0.94,7.0,2
19,Xeex.graphml,24,Simple Decomposition,34.4988,178.9591,0.0,0.96,7.0,2
19,Xspedius.graphml,34,PrioList,68.5946,287.5363,0.0,0.98,19.0,2
19,Xspedius.graphml,34,Super Trees,65.2327,247.7857,0.0,1.0,21.0,2
19,Xspedius.graphml,34,Beacon Nodes,66.7528,257.685,0.0,1.0,19.0,2
19,Xspedius.graphml,34,Global Controller,74.7027,258.7467,0.0,0.96,19.0,2
19,Xspedius.graphml,34,Simple Decomposition,69.1568,249.5148,0.0,0.97,19.0,2
19,York.graphml,23,PrioList,17.37,116.2856,0.0,0.69,18.0,1
19,York.graphml,23,Super Trees,17.8126,109.7802,0.0,0.68,10.0,0
19,York.graphml,23,Beacon Nodes,43.3565,152.934,0.0,0.68,18.0,1
19,York.graphml,23,Global Controller,17.6768,126.504,0.0,0.67,18.0,1
19,York.graphml,23,Simple Decomposition,17.2829,116.796,0.0,0.77,18.0,1
20,Aarnet.graphml,19,PrioList,12.6113,160.8695,0.0,0.92,5.5,1
20,Aarnet.graphml,19,Super Trees,13.2588,26.4818,0.0,0.11,1.0,0
20,Aarnet.graphml,19,Beacon Nodes,14.6639,135.7713,0.0,0.94,5.5,1
20,Aarnet.graphml,19,Global Controller,15.1134,136.8282,0.0,0.91,5.5,1
20,Aarnet.graphml,19,Simple Decomposition,15.1163,139.3329,0.0,0.97,5.5,1
20,Abilene.graphml,11,PrioList,7.1278,102.6388,0.0,0.97,3.5,1
20,Abilene.graphml,11,Super Trees,7.8841,97.1412,0.0,0.93,4.0,0
20,Abilene.graphml,11,Beacon Nodes,7.7345,114.4785,0.0,0.95,3.5,1
20,Abilene.graphml,11,Global Controller,6.0553,101.7667,0.0,0.91,3.5,1
20,Abilene.graphml,11,Simple Decomposition,7.505,104.0818,0.0,0.96,3.5,1
20,Abvt.graphml,22,PrioList,19.7658,153.1649,0.0,0.97,7.0,1
20,Abvt.graphml,22,Super Trees,20.3909,38.5055,0.0,0.07,2.0,0
20,Abvt.graphml,22,Beacon Nodes,22.3236,192.8119,0.0,0.93,7.0,1
20,Abvt.graphml,22,Global Controller,22.9265,155.6819,0.0,0.86,7.0,1
20,Abvt.graphml,22,Simple Decomposition,24.36,148.5387,0.0,0.97,7.0,1
20,Aconet.graphml,17,PrioList,13.8399,127.9403,0.0,0.99,3.5,0
20,Aconet.graphml,17,Super Trees,14.3832,129.9913,0.0,1.0,5.0,1
20,Aconet.graphml,17,Beacon Nodes,13.6476,130.1829,0.0,0.99,3.5,0
20,Aconet.graphml,17,Global Controller,13.4574,138.6385,0.0,0.94,3.5,0
20,Aconet.graphml,17,Simple Decomposition,12.1047,119.1464,0.0,0.98,3.5,0
20,Agis.graphml,25,PrioList,3.0313,96.7505,0.0,0.74,6.0,0
20,Agis.graphml,25,Super Trees,4.3564,100.8159,1.0,0.66,8.0,0
20,Agis.graphml,25,Beacon Nodes,2.5448,89.0544,0.0,0.55,6.0,0
20,Agis.graphml,25,Global Controller,4.8245,143.6114,0.0,0.77,6.0,0
20,Agis.graphml,25,Simple Decomposition,2.7527,90.0181,0.0,0.7,6.0,0
20,Airtel.graphml,9,PrioList,7.249,113.977,0.0,0.99,3.0,1
20,Airtel.graphml,9,Super Trees,7.1313,111.2148,0.0,0.99,3.5,1
20,Airtel.graphml,9,Beacon Nodes,9.0012,118.2916,0.0,0.99,3.0,1
20,Airtel.graphml,9,Global Controller,8.0045,113.6964,0.0,0.97,3.0,1
20,Airtel.graphml,9,Simple Decomposition,8.4339,116.459,0.0,1.0,3.0,1
20,Amres.graphml,21,PrioList,2.4987,80.2077,0.0,0.51,8.0,0
20,Amres.graphml,21,Super Trees,4.4935,87.0801,0.0,0.68,8.0,0
20,Amres.graphml,21,Beacon Nodes,2.0006,91.1074,0.0,0.59,8.0,0
20,Amres.graphml,21,Global Controller,2.9749,85.4667,0.0,0.65,8.0,0
20,Amres.graphml,21,Simple Decomposition,2.0247,77.2399,0.0,0.58,8.0,0
20,Ans.graphml,18,PrioList,13.5743,173.7552,0.0,0.96,8.0,1
20,Ans.graphml,18,Super Trees,11.1348,128.7853,0.0,0.96,13.0,1
20,Ans.graphml,18,Beacon Nodes,11.3494,131.7593,0.0,0.95,8.0,1
20,Ans.graphml,18,Global Controller,11.9396,122.0791,0.0,0.86,8.0,1
20,Ans.graphml,18,Simple Decomposition,10.823,125.1713,0.0,0.99,8.0,1
20,Arn.graphml,28,PrioList,3.11,112.3595,0.0,0.82,4.0,0
20,Arn.graphml,28,Super Trees,3.9981,105.4922,0.0,0.72,4.0,0
20,Arn.graphml,28,Beacon Nodes,4.1096,107.3701,0.0,0.72,4.0,0
20,Arn.graphml,28,Global Controller,4.2737,106.8089,0.0,0.74,4.0,0
20,Arn.graphml,28,Simple Decomposition,3.0972,97.7364,0.0,0.72,4.0,0
20,Arnes.graphml,34,PrioList,38.9185,194.3567,0.0,0.95,7.0,1
20,Arnes.graphml,34,Super Trees,36.1434,227.8364,1.0,0.93,12.0,1
20,Arnes.graphml,34,Beacon Nodes,35.9709,200.7664,0.0,0.94,7.0,1
20,Arnes.graphml,34,Global Controller,36.9821,201.5191,0.0,0.81,7.0,1
20,Arnes.graphml,34,Simple Decomposition,39.7508,190.2682,0.0,0.89,7.0,1
20,Arpanet196912.graphml,4,PrioList,1.289,58.6587,0.0,0.83,2.0,0
20,Arpanet196912.graphml,4,Super Trees,0.8771,62.2694,0.0,0.83,3.0,0
20,Arpanet196912.graphml,4,Beacon Nodes,0.7174,64.3098,0.0,0.85,2.0,0
20,Arpanet196912.graphml,4,Global Controller,0.8375,53.4143,0.0,0.88,2.0,0
20,Arpanet196912.graphml,4,Simple Decomposition,0.7241,51.0572,0.0,0.83,2.0,0
20,Arpanet19706.graphml,9,PrioList,1.1542,70.4924,0.0,0.77,4.0,0
20,Arpanet19706.graphml,9,Super Trees,2.1016,72.0332,0.0,0.8,5.0,0
20,Arpanet19706.graphml,9,Beacon Nodes,1.4243,65.4021,0.0,0.79,4.0,0
20,Arpanet19706.graphml,9,Global Controller,1.2705,58.6243,0.0,0.71,4.0,0
20,Arpanet19706.graphml,9,Simple Decomposition,1.0701,107.7132,0.0,0.72,4.0,0
20,Arpanet19719.graphml,17,PrioList,13.4042,122.4232,0.0,0.93,5.0,1
20,Arpanet19719.graphml,17,Super Trees,13.7344,28.0387,0.0,0.08,1.0,0
20,Arpanet19719.graphml,17,Beacon Nodes,13.7641,128.6728,0.0,0.9,5.0,1
20,Arpanet19719.graphml,17,Global Controller,15.1745,138.2297,0.0,0.95,5.0,1
20,Arpanet19719.graphml,17,Simple Decomposition,13.6596,118.8417,0.0,0.93,5.0,1
20,Arpanet19723.graphml,23,PrioList,16.4168,131.6036,0.0,0.9,12.0,1
20,Arpanet19723.graphml,23,Super Trees,17.9466,131.5635,0.0,0.85,12.0,1
20,Arpanet19723.graphml,23,Beacon Nodes,17.5302,139.8653,0.0,0.94,12.0,1
20,Arpanet19723.graphml,23,Global Controller,16.7026,133.9875,0.0,0.8,12.0,1
20,Arpanet19723.graphml,23,Simple Decomposition,14.56,126.2606,0.0,0.9,12.0,1
20,Arpanet19728.graphml,27,PrioList,34.4958,174.1767,0.0,0.89,16.0,1
20,Arpanet19728.graphml,27,Super Trees,22.3087,139.7744,0.0,0.89,16.0,1
20,Arpanet19728.graphml,27,Beacon Nodes,24.7375,146.9928,0.0,0.86,16.0,1
20,Arpanet19728.graphml,27,Global Controller,22.082,146.6694,0.0,0.75,16.0,1
20,Arpanet19728.graphml,27,Simple Decomposition,20.6932,140.1437,0.0,0.9,16.0,1
20,Atmnet.graphml,21,PrioList,12.4135,119.5582,0.0,0.84,12.0,1
20,Atmnet.graphml,21,Super Trees,12.0896,120.7587,0.0,0.86,13.0,1
20,Atmnet.graphml,21,Beacon Nodes,12.4661,111.7693,0.0,0.76,12.0,1
20,Atmnet.graphml,21,Global Controller,11.3391,122.2222,0.0,0.74,12.0,1
20,Atmnet.graphml,21,Simple Decomposition,13.5886,120.9771,0.0,0.85,12.0,1
20,AttMpls.graphml,25,PrioList,48.2089,270.6227,0.0,1.0,10.0,2
20,AttMpls.graphml,25,Super Trees,50.2392,222.6607,0.0,1.0,7.0,2
20,AttMpls.graphml,25,Beacon Nodes,57.1292,288.5767,0.0,1.0,10.0,2
20,AttMpls.graphml,25,Global Controller,56.9165,238.9155,0.0,1.0,10.0,2
20,AttMpls.graphml,25,Simple Decomposition,52.7225,228.5318,0.0,0.99,10.0,2
20,Bbnplanet.graphml,27,PrioList,20.9332,129.4728,0.0,0.83,7.0,1
20,Bbnplanet.graphml,27,Super Trees,22.5995,104.31,0.0,0.23,7.0,0
20,Bbnplanet.graphml,27,Beacon Nodes,21.3544,145.2731,0.0,0.87,7.0,1
20,Bbnplanet.graphml,27,Global Controller,23.0431,161.0383,0.0,0.87,7.0,1
20,Bbnplanet.graphml,27,Simple Decomposition,23.5243,145.2913,0.0,0.84,7.0,1
20,Bellcanada.graphml,48,PrioList,91.3561,307.1448,0.0,0.97,10.5,1
20,Bellcanada.graphml,48,Super Trees,74.5585,282.8762,0.0,0.9,12.0,1
20,Bellcanada.graphml,48,Beacon Nodes,92.9703,311.2482,0.0,0.96,10.5,1
20,Bellcanada.graphml,48,Global Controller,113.4361,323.6733,0.0,0.86,10.5,1
20,Bellcanada.graphml,48,Simple Decomposition,92.9438,303.2842,0.0,0.95,10.5,1
20,Bellsouth.graphml,49,PrioList,5.4684,140.0215,0.0,0.6,7.0,0
20,Bellsouth.graphml,49,Super Trees,7.4219,139.5186,1.0,0.54,10.0,0
20,Bellsouth.graphml,49,Beacon Nodes,5.7609,141.8235,0.0,0.56,7.0,0
20,Bellsouth.graphml,49,Global Controller,9.3823,147.8412,0.0,0.6,7.0,0
20,Bellsouth.graphml,49,Simple Decomposition,4.6661,140.3872,0.0,0.59,7.0,0
20,Belnet2003.graphml,17,PrioList,13.8708,181.9109,0.0,0.98,2.0,0
20,Belnet2003.graphml,17,Super Trees,19.6625,159.4931,0.0,0.99,5.0,1
20,Belnet2003.graphml,17,Beacon Nodes,12.1026,148.3597,0.0,0.9,2.0,0
20,Belnet2003.graphml,17,Global Controller,13.2576,135.6848,0.0,0.86,2.0,0
20,Belnet2003.graphml,17,Simple Decomposition,13.5751,149.8782,0.0,1.0,2.0,0
20,Belnet2004.graphml,17,PrioList,12.8112,126.177,0.0,0.96,2.0,0
20,Belnet2004.graphml,17,Super Trees,12.3639,150.683,0.0,0.99,4.0,1
20,Belnet2004.graphml,17,Beacon Nodes,11.8561,141.6533,0.0,0.97,2.0,0
20,Belnet2004.graphml,17,Global Controller,14.1776,141.2248,0.0,0.96,2.0,0
20,Belnet2004.graphml,17,Simple Decomposition,13.0478,183.4149,0.0,0.98,2.0,0
20,Belnet2005.graphml,17,PrioList,12.2799,134.898,0.0,1.0,2.0,0
20,Belnet2005.graphml,17,Super Trees,13.6086,137.4008,0.0,0.99,4.0,1
20,Belnet2005.graphml,17,Beacon Nodes,15.4914,144.6624,0.0,0.98,2.0,0
20,Belnet2005.graphml,17,Global Controller,14.8744,141.9902,0.0,0.97,2.0,0
20,Belnet2005.graphml,17,Simple Decomposition,12.6901,141.2106,0.0,0.99,2.0,0
20,Belnet2006.graphml,17,PrioList,27.5203,155.9864,0.0,0.98,2.0,0
20,Belnet2006.graphml,17,Super Trees,28.063,128.2892,0.0,0.9,2.0,0
20,Belnet2006.graphml,17,Beacon Nodes,31.6714,165.6828,0.0,0.98,2.0,0
20,Belnet2006.graphml,17,Global Controller,30.594,210.1794,0.0,0.98,2.0,0
20,Belnet2006.graphml,17,Simple Decomposition,27.7465,156.1289,0.0,1.0,2.0,0
20,Belnet2007.graphml,21,PrioList,13.4321,115.2912,0.0,0.86,7.5,0
20,Belnet2007.graphml,21,Super Trees,14.6936,120.4235,0.0,0.9,18.0,1
20,Belnet2007.graphml,21,Beacon Nodes,15.1797,127.9134,0.0,0.94,7.5,0
20,Belnet2007.graphml,21,Global Controller,17.5829,120.2766,0.0,0.75,7.5,0
20,Belnet2007.graphml,21,Simple Decomposition,14.2476,122.5351,0.0,0.95,7.5,0
20,Belnet2008.graphml,21,PrioList,14.4729,128.2283,0.0,0.9,12.0,1
20,Belnet2008.graphml,21,Super Trees,14.0062,127.0464,0.0,0.89,12.0,1
20,Belnet2008.graphml,21,Beacon Nodes,13.5502,128.3079,0.0,0.91,12.0,1
20,Belnet2008.graphml,21,Global Controller,16.6956,169.6628,0.0,0.82,12.0,1
20,Belnet2008.graphml,21,Simple Decomposition,22.6476,128.5813,0.0,0.89,12.0,1
20,Belnet2009.graphml,21,PrioList,13.5599,137.9391,0.0,0.89,10.0,1
20,Belnet2009.graphml,21,Super Trees,14.7036,127.8752,0.0,0.85,11.0,1
20,Belnet2009.graphml,21,Beacon Nodes,13.1719,124.252,0.0,0.87,10.0,1
20,Belnet2009.graphml,21,Global Controller,15.2554,125.1011,0.0,0.78,10.0,1
20,Belnet2009.graphml,21,Simple Decomposition,13.7527,124.8041,0.0,0.83,10.0,1
20,Belnet2010.graphml,19,PrioList,11.4962,115.1858,0.0,0.79,9.0,1
20,Belnet2010.graphml,19,Super Trees,9.9879,109.21,0.0,0.76,9.0,1
20,Belnet2010.graphml,19,Beacon Nodes,7.9258,118.3298,0.0,0.89,9.0,1
20,Belnet2010.graphml,19,Global Controller,10.0976,107.0808,0.0,0.72,9.0,1
20,Belnet2010.graphml,19,Simple Decomposition,9.6301,148.152,0.0,0.82,9.0,1
20,BeyondTheNetwork.graphml,29,PrioList,51.8238,216.2552,0.0,1.0,15.0,2
20,BeyondTheNetwork.graphml,29,Super Trees,51.1719,176.6717,1.0,0.81,11.0,1
20,BeyondTheNetwork.graphml,29,Beacon Nodes,52.9358,222.8555,0.0,0.96,15.0,2
20,BeyondTheNetwork.graphml,29,Global Controller,56.7294,215.6403,1.0,0.94,15.0,2
20,BeyondTheNetwork.graphml,29,Simple Decomposition,107.02,267.6927,0.0,0.99,15.0,2
20,Bics.graphml,33,PrioList,59.2347,279.1397,0.0,0.97,12.0,2
20,Bics.graphml,33,Super Trees,54.98,221.0071,0.0,0.95,14.0,2
20,Bics.graphml,33,Beacon Nodes,57.5758,236.7024,0.0,0.96,12.0,2
20,Bics.graphml,33,Global Controller,66.8834,256.7071,0.0,0.94,12.0,2
20,Bics.graphml,33,Simple Decomposition,60.1345,232.2799,0.0,0.97,12.0,2
20,Biznet.graphml,28,PrioList,21.96,146.825,0.0,0.85,12.0,1
20,Biznet.graphml,28,Super Trees,21.478,189.601,0.0,0.8,13.0,1
20,Biznet.graphml,28,Beacon Nodes,23.6853,147.3083,0.0,0.74,12.0,1
20,Biznet.graphml,28,Global Controller,25.4389,151.0243,0.0,0.69,12.0,1
20,Biznet.graphml,28,Simple Decomposition,24.5003,155.8569,0.0,0.93,12.0,1
20,BsonetEurope.graphml,14,PrioList,7.7471,114.1505,0.0,0.98,5.0,1
20,BsonetEurope.graphml,14,Super Trees,8.2684,101.7254,0.0,0.91,8.0,1
20,BsonetEurope.graphml,14,Beacon Nodes,7.2547,116.3052,0.0,0.97,5.0,1
20,BsonetEurope.graphml,14,Global Controller,8.5424,109.8897,0.0,0.95,5.0,1
20,BsonetEurope.graphml,14,Simple Decomposition,8.282,117.3134,0.0,0.97,5.0,1
20,BtAsiaPac.graphml,15,PrioList,9.9112,103.6149,0.0,0.91,6.0,1
20,BtAsiaPac.graphml,15,Super Trees,8.7069,166.013,1.0,0.98,5.0,1
20,BtAsiaPac.graphml,15,Beacon Nodes,9.7007,116.2623,0.0,0.94,6.0,1
20,BtAsiaPac.graphml,15,Global Controller,9.7966,115.0915,0.0,0.95,6.0,1
20,BtAsiaPac.graphml,15,Simple Decomposition,8.8252,112.035,0.0,0.92,6.0,1
20,BtNorthAmerica.graphml,33,PrioList,88.2423,298.5677,0.0,0.97,8.0,2
20,BtNorthAmerica.graphml,33,Super Trees,81.2554,319.3432,0.0,0.99,7.0,2
20,BtNorthAmerica.graphml,33,Beacon Nodes,88.9332,353.9378,0.0,0.99,8.0,2
20,BtNorthAmerica.graphml,33,Global Controller,91.1101,305.962,0.0,1.0,8.0,2
20,BtNorthAmerica.graphml,33,Simple Decomposition,89.0506,291.389,0.0,1.0,8.0,2
20,Canerie.graphml,24,PrioList,18.7836,160.4781,0.0,0.91,9.0,1
20,Canerie.graphml,24,Super Trees,18.9017,157.1773,0.0,0.93,12.0,1
20,Canerie.graphml,24,Beacon Nodes,20.1869,158.9124,0.0,0.82,9.0,1
20,Canerie.graphml,24,Global Controller,23.7984,204.3725,0.0,0.84,9.0,1
20,Canerie.graphml,24,Simple Decomposition,19.1998,162.7859,0.0,0.96,9.0,1
20,Carnet.graphml,41,PrioList,3.0125,125.8951,0.0,0.71,5.0,0
20,Carnet.graphml,41,Super Trees,6.1655,144.0573,0.0,0.76,5.0,0
20,Carnet.graphml,41,Beacon Nodes,4.3331,131.1971,0.0,0.73,5.0,0
20,Carnet.graphml,41,Global Controller,6.9663,137.3115,0.0,0.76,5.0,0
20,Carnet.graphml,41,Simple Decomposition,4.6108,128.396,0.0,0.71,5.0,0
20,Cernet.graphml,36,PrioList,80.4112,264.1885,0.0,0.98,5.5,1
20,Cernet.graphml,36,Super Trees,75.3331,312.9023,0.0,0.99,8.0,2
20,Cernet.graphml,36,Beacon Nodes,77.2898,272.26,0.0,0.97,5.5,1
20,Cernet.graphml,36,Global Controller,86.9509,278.3193,0.0,0.94,5.5,1
20,Cernet.graphml,36,Simple Decomposition,137.7653,316.3517,0.0,0.98,5.5,1
20,Cesnet1993.graphml,9,PrioList,0.9846,68.5948,0.0,0.79,3.0,0
20,Cesnet1993.graphml,9,Super Trees,2.3489,74.4401,0.0,0.73,3.0,0
20,Cesnet1993.graphml,9,Beacon Nodes,1.0324,69.6667,0.0,0.73,3.0,0
20,Cesnet1993.graphml,9,Global Controller,1.3058,116.8988,0.0,0.87,3.0,0
20,Cesnet1993.graphml,9,Simple Decomposition,1.2848,62.9863,0.0,0.8,3.0,0
20,Cesnet1999.graphml,11,PrioList,1.0284,80.8803,0.0,0.77,3.0,0
20,Cesnet1999.graphml,11,Super Trees,1.6424,70.6827,0.0,0.75,3.0,0
20,Cesnet1999.graphml,11,Beacon Nodes,1.5032,67.8698,0.0,0.71,3.0,0
20,Cesnet1999.graphml,11,Global Controller,1.4358,69.7365,0.0,0.79,3.0,0
20,Cesnet1999.graphml,11,Simple Decomposition,1.5901,73.0983,0.0,0.8,3.0,0
20,Cesnet2001.graphml,20,PrioList,1.7104,95.3405,0.0,0.75,4.0,0
20,Cesnet2001.graphml,20,Super Trees,3.5954,84.649,0.0,0.66,4.0,0
20,Cesnet2001.graphml,20,Beacon Nodes,2.0878,85.7591,0.0,0.73,4.0,0
20,Cesnet2001.graphml,20,Global Controller,2.8663,86.9063,0.0,0.55,4.0,0
20,Cesnet2001.graphml,20,Simple Decomposition,1.7882,88.7937,0.0,0.75,4.0,0
20,Cesnet200304.graphml,26,PrioList,19.0958,142.5969,0.0,0.94,8.0,1
20,Cesnet200304.graphml,26,Super Trees,17.9797,141.6229,0.0,0.95,7.0,1
20,Cesnet200304.graphml,26,Beacon Nodes,19.5894,148.9956,0.0,0.92,8.0,1
20,Cesnet200304.graphml,26,Global Controller,54.429,179.4232,0.0,0.88,8.0,1
20,Cesnet200304.graphml,26,Simple Decomposition,19.634,139.7242,0.0,0.92,8.0,1
20,Cesnet200511.graphml,34,PrioList,45.2218,188.7289,0.0,0.92,5.0,1
20,Cesnet200511.graphml,34,Super Trees,44.2448,187.766,0.0,0.94,5.0,1
20,Cesnet200511.graphml,34,Beacon Nodes,44.1973,189.4732,0.0,0.87,5.0,1
20,Cesnet200511.graphml,34,Global Controller,47.7773,225.4815,0.0,0.94,5.0,1
20,Cesnet200511.graphml,34,Simple Decomposition,45.6211,196.296,0.0,0.95,5.0,1
20,Cesnet200603.graphml,34,PrioList,3.2622,160.5957,0.0,0.71,5.0,0
20,Cesnet200603.graphml,34,Super Trees,5.3611,112.6699,0.0,0.63,6.0,0
20,Cesnet200603.graphml,34,Beacon Nodes,3.5601,121.38,0.0,0.72,5.0,0
20,Cesnet200603.graphml,34,Global Controller,5.3566,122.7911,0.0,0.78,5.0,0
20,Cesnet200603.graphml,34,Simple Decomposition,2.9733,120.8155,0.0,0.76,5.0,0
20,Cesnet200706.graphml,38,PrioList,4.4844,114.0723,0.0,0.67,6.0,0
20,Cesnet200706.graphml,38,Super Trees,6.9802,128.8541,1.0,0.74,7.0,0
20,Cesnet200706.graphml,38,Beacon Nodes,4.6358,129.3457,0.0,0.7,6.0,0
20,Cesnet200706.graphml,38,Global Controller,6.1099,131.5066,0.0,0.73,6.0,0
20,Cesnet200706.graphml,38,Simple Decomposition,3.1377,129.5887,0.0,0.71,6.0,0
20,Cesnet201006.graphml,45,PrioList,4.2692,189.1813,0.0,0.69,5.0,0
20,Cesnet201006.graphml,45,Super Trees,7.728,132.3569,2.0,0.6,8.0,0
20,Cesnet201006.graphml,45,Beacon Nodes,6.4018,145.4773,0.0,0.7,5.0,0
20,Cesnet201006.graphml,45,Global Controller,7.0407,152.7517,0.0,0.76,5.0,0
20,Cesnet201006.graphml,45,Simple Decomposition,5.4184,134.9601,0.0,0.72,5.0,0
20,Chinanet.graphml,38,PrioList,5.6158,132.4566,0.0,0.86,3.0,0
20,Chinanet.graphml,38,Super Trees,7.1579,141.8516,0.0,0.83,6.0,0
20,Chinanet.graphml,38,Beacon Nodes,4.5627,130.0877,0.0,0.8,3.0,0
